用户编码,登录地址,登录失败次数,登录成功率,时间范围分钟,每分钟失败比例,连续失败3次,浏览量真值,浏览量预测值
169,167772197,9,0.8,9469.0,0.0009504699545886577,0,0,0
165,3232235802,12,0.7818181818181819,27057.0,0.00044350814946224635,0,0,0
110,2886729735,19,0.6935483870967742,12739.0,0.0014914828479472486,0,0,0
183,2886729737,11,0.7924528301886793,9662.0,0.001138480645829021,0,0,0
9,3405803801,7,0.8333333333333334,9494.0,0.0007373077733305245,0,3,3
2,3405803823,9,0.8333333333333334,27344.0,0.0003291398478642481,0,3,3
83,2886729747,15,0.7457627118644068,9533.0,0.001573481590265394,0,0,0
44,167772182,15,0.7115384615384616,9820.0,0.0015274949083503055,0,0,0
82,3232235820,9,0.8235294117647058,9635.0,0.000934094447327452,0,0,0
5,3232235801,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
118,3232235811,11,0.7962962962962963,9875.0,0.0011139240506329114,0,0,0
197,3405803813,8,0.8260869565217391,27342.0,0.0002925901543413064,0,3,3
45,2886729748,18,0.7,27315.0,0.0006589785831960461,0,0,0
123,3405803800,14,0.7254901960784313,12559.0,0.0011147384345887412,0,3,3
52,3232235825,7,0.8653846153846154,9918.0,0.0007057874571486187,0,0,0
101,3405803788,11,0.78,9615.0,0.0011440457618304733,0,3,3
34,3232235813,11,0.7608695652173914,9875.0,0.0011139240506329114,0,0,0
165,2886729732,12,0.7818181818181819,27057.0,0.00044350814946224635,0,0,0
155,3232235796,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
137,167772203,12,0.7551020408163265,9785.0,0.0012263668880940215,0,0,0
60,167772195,9,0.8,9887.0,0.0009102862344492768,0,0,0
153,2886729762,7,0.8653846153846154,9551.0,0.0007329075489477542,0,0,0
87,167772166,11,0.75,12915.0,0.0008517228029423151,1,4,4
26,167772173,8,0.813953488372093,9762.0,0.0008195041999590248,0,0,0
146,2886729742,15,0.7169811320754716,27273.0,0.0005499945000549994,0,0,0
78,3232235799,6,0.8571428571428571,9934.0,0.0006039863096436481,0,0,0
164,3232235813,5,0.8717948717948718,9695.0,0.0005157297576070139,0,0,0
185,167772205,9,0.847457627118644,9800.0,0.0009183673469387755,0,0,0
109,2886729748,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
149,167772198,10,0.8387096774193549,12804.0,0.000781005935645111,0,0,0
85,3405803811,12,0.7931034482758621,9777.0,0.00122737035900583,0,3,3
177,2886729767,11,0.75,26627.0,0.0004131145078303977,0,0,0
11,3405803806,11,0.7708333333333334,9595.0,0.0011464304325169358,0,3,3
200,167772195,15,0.7321428571428571,9646.0,0.0015550487248600455,0,0,0
25,167772166,8,0.813953488372093,9889.0,0.000808979674385681,0,0,0
138,2886729747,9,0.82,9504.0,0.000946969696969697,0,0,0
110,2886729747,19,0.6935483870967742,12739.0,0.0014914828479472486,0,0,0
133,3405803785,6,0.8636363636363636,9805.0,0.0006119326874043855,0,3,3
27,167772197,14,0.7666666666666667,27367.0,0.0005115650235685314,0,0,0
94,167772191,18,0.7,9767.0,0.0018429405139756322,0,0,0
110,167772179,19,0.6935483870967742,12739.0,0.0014914828479472486,1,4,4
121,167772177,7,0.86,9601.0,0.0007290907197166961,0,0,0
16,2886729736,7,0.8627450980392157,9619.0,0.0007277263748830439,0,0,0
44,2886729731,15,0.7115384615384616,9820.0,0.0015274949083503055,0,0,0
86,2886729772,17,0.734375,27184.0,0.0006253678634490877,0,0,0
136,167772184,17,0.711864406779661,27334.0,0.0006219360503402356,0,0,0
137,3232235825,12,0.7551020408163265,9785.0,0.0012263668880940215,0,0,0
186,3232235806,9,0.8085106382978723,9363.0,0.0009612303748798462,0,0,0
10,3405803792,11,0.7924528301886793,9296.0,0.0011833046471600688,0,3,3
160,3405803811,12,0.8309859154929577,27384.0,0.00043821209465381246,0,3,3
90,3232235809,3,0.925,9523.0,0.0003150267772760685,0,0,0
10,3232235794,11,0.7924528301886793,9296.0,0.0011833046471600688,0,0,0
53,3232235803,11,0.7884615384615384,9972.0,0.001103088648215002,0,0,0
55,3405803818,17,0.6666666666666666,9763.0,0.0017412680528526069,0,3,3
185,2886729776,9,0.847457627118644,9800.0,0.0009183673469387755,0,0,0
117,3405803782,19,0.7076923076923077,12819.0,0.0014821748966378032,0,3,3
54,3232235816,15,0.6739130434782609,9528.0,0.0015743073047858943,0,0,0
41,3232235790,15,0.7058823529411765,9686.0,0.001548626884162709,0,0,0
5,3405803816,11,0.7924528301886793,12551.0,0.0008764241893076249,0,3,3
11,3232235785,11,0.7708333333333334,9595.0,0.0011464304325169358,0,0,0
50,167772193,7,0.8627450980392157,27299.0,0.00025641964907139453,0,0,0
126,3405803812,11,0.7962962962962963,12848.0,0.0008561643835616438,0,3,3
45,3232235824,18,0.7,27315.0,0.0006589785831960461,0,0,0
100,3405803784,13,0.7547169811320755,27380.0,0.0004747991234477721,0,3,3
4,3405803785,15,0.6341463414634146,12630.0,0.0011876484560570072,0,3,3
141,3232235793,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
14,2886729764,11,0.8135593220338984,27049.0,0.00040666937779585197,0,0,0
162,167772178,8,0.84,27271.0,0.0002933519122877782,0,0,0
142,3405803790,7,0.8771929824561403,9555.0,0.0007326007326007326,0,3,3
39,167772197,11,0.7924528301886793,9757.0,0.0011273957158962795,0,0,0
124,3405803822,13,0.7547169811320755,9893.0,0.001314060446780552,0,3,3
4,2886729739,15,0.6341463414634146,12630.0,0.0011876484560570072,0,0,0
63,167772201,10,0.75,27133.0,0.00036855489625179673,0,0,0
198,2886729771,10,0.7619047619047619,9681.0,0.0010329511414110112,0,0,0
108,3232235802,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
156,2886729764,15,0.7058823529411765,9745.0,0.0015392508978963571,0,0,0
183,167772195,11,0.7924528301886793,9662.0,0.001138480645829021,0,0,0
39,3405803803,11,0.7924528301886793,9757.0,0.0011273957158962795,0,3,3
52,3232235797,7,0.8653846153846154,9918.0,0.0007057874571486187,0,0,0
51,3405803815,8,0.8490566037735849,27364.0,0.00029235491887151,0,3,3
0,2886729775,26,0.48,49.0,0.5306122448979592,1,1,1
57,3405803800,24,0.625,26972.0,0.0008898116565327006,0,3,3
93,3405803786,13,0.7868852459016393,9499.0,0.001368565112117065,0,3,3
60,2886729742,9,0.8,9887.0,0.0009102862344492768,0,0,0
3,167772167,11,0.75,9056.0,0.0012146643109540636,0,0,0
195,3405803787,6,0.9032258064516129,9795.0,0.0006125574272588055,0,3,3
194,3232235785,13,0.7346938775510204,12936.0,0.001004947433518862,1,4,4
61,3405803791,14,0.6818181818181818,9718.0,0.0014406256431364478,0,3,3
97,3232235804,16,0.7142857142857143,12911.0,0.0012392533498567114,0,0,0
143,2886729732,10,0.75,9352.0,0.00106928999144568,0,0,0
191,2886729774,8,0.8,9016.0,0.0008873114463176575,0,0,0
163,2886729767,11,0.78,9403.0,0.0011698394129533128,0,0,0
196,3232235815,14,0.7083333333333334,12752.0,0.001097867001254705,0,0,0
123,3405803798,14,0.7254901960784313,12559.0,0.0011147384345887412,0,3,3
48,3405803806,9,0.8085106382978723,9732.0,0.0009247842170160296,0,3,3
40,2886729740,13,0.75,26760.0,0.0004857997010463378,0,0,0
32,167772176,17,0.7384615384615385,12835.0,0.0013245033112582781,0,0,0
155,2886729732,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
156,167772209,15,0.7058823529411765,9745.0,0.0015392508978963571,0,0,0
51,3232235817,8,0.8490566037735849,27364.0,0.00029235491887151,0,0,0
157,2886729735,10,0.8214285714285714,27325.0,0.00036596523330283625,0,0,0
113,3232235820,12,0.7777777777777778,12964.0,0.0009256402344955261,1,4,4
134,3405803779,9,0.8301886792452831,9756.0,0.0009225092250922509,0,3,3
104,2886729755,11,0.8450704225352113,19279.0,0.0005705690129156076,0,0,0
171,3405803797,15,0.75,9808.0,0.0015293637846655792,0,3,3
193,3232235779,11,0.828125,12945.0,0.0008497489378138278,0,0,0
106,167772206,9,0.7804878048780488,9599.0,0.0009375976664235858,0,0,0
180,2886729775,14,0.7254901960784313,12705.0,0.0011019283746556473,0,0,0
141,3232235801,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
103,167772188,10,0.8181818181818182,9101.0,0.001098780353807274,0,0,0
9,3405803814,7,0.8333333333333334,9494.0,0.0007373077733305245,0,3,3
184,167772206,19,0.6984126984126984,27259.0,0.0006970174988077333,0,0,0
49,3405803782,10,0.8148148148148148,27111.0,0.00036885397071299473,0,3,3
141,3232235804,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
158,3232235780,9,0.8125,9205.0,0.000977729494839761,0,0,0
88,3405803809,15,0.6875,26036.0,0.0005761253648793978,0,3,3
94,2886729748,18,0.7,9767.0,0.0018429405139756322,0,0,0
113,2886729763,12,0.7777777777777778,12964.0,0.0009256402344955261,0,0,0
64,3405803781,8,0.8490566037735849,9681.0,0.000826360913128809,0,3,3
15,3232235792,13,0.6486486486486487,12510.0,0.0010391686650679456,0,0,0
176,3405803784,7,0.86,9572.0,0.0007312996239030506,0,3,3
188,167772204,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
68,167772199,11,0.7708333333333334,9273.0,0.0011862396204033216,0,0,0
35,167772170,9,0.7954545454545454,26868.0,0.00033497096918267083,0,0,0
184,2886729751,19,0.6984126984126984,27259.0,0.0006970174988077333,0,0,0
74,3232235799,10,0.7959183673469388,9885.0,0.0010116337885685382,0,0,0
20,3232235812,13,0.7592592592592593,27308.0,0.0004760509740735316,0,0,0
195,2886729733,6,0.9032258064516129,9795.0,0.0006125574272588055,0,0,0
70,167772190,16,0.7090909090909091,9872.0,0.0016207455429497568,0,0,0
85,167772181,12,0.7931034482758621,9777.0,0.00122737035900583,0,0,0
61,3232235806,14,0.6818181818181818,9718.0,0.0014406256431364478,0,0,0
25,3405803777,8,0.813953488372093,9889.0,0.000808979674385681,0,3,3
13,3232235785,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
27,3232235825,14,0.7666666666666667,27367.0,0.0005115650235685314,0,0,0
170,167772178,16,0.6363636363636364,9563.0,0.0016731151312349682,0,0,0
140,3232235825,8,0.8431372549019608,9326.0,0.0008578168561012224,0,0,0
25,3405803820,8,0.813953488372093,9889.0,0.000808979674385681,0,3,3
142,2886729760,7,0.8771929824561403,9555.0,0.0007326007326007326,0,0,0
16,3405803825,7,0.8627450980392157,9619.0,0.0007277263748830439,0,3,3
41,3405803808,15,0.7058823529411765,9686.0,0.001548626884162709,0,3,3
172,3405803784,7,0.875,27241.0,0.0002569656033185272,0,3,3
34,3232235825,11,0.7608695652173914,9875.0,0.0011139240506329114,0,0,0
182,167772169,13,0.7346938775510204,9158.0,0.0014195239135182355,0,0,0
91,3232235791,13,0.74,12770.0,0.0010180109631949884,0,0,0
30,3232235817,12,0.7333333333333333,9914.0,0.0012104095218882388,0,0,0
135,2886729758,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
118,3232235796,11,0.7962962962962963,9875.0,0.0011139240506329114,0,0,0
188,167772175,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
135,3232235804,9,0.8615384615384616,9957.0,0.0009038867128653209,0,0,0
68,3232235777,11,0.7708333333333334,9273.0,0.0011862396204033216,0,0,0
89,3232235791,10,0.8,9797.0,0.0010207206287639074,0,0,0
136,167772183,17,0.711864406779661,27334.0,0.0006219360503402356,0,0,0
51,2886729742,8,0.8490566037735849,27364.0,0.00029235491887151,0,0,0
0,3325256721,26,0.48,49.0,0.5306122448979592,1,2,2
190,167772171,18,0.7096774193548387,9501.0,0.001894537417113988,0,0,0
193,3405803820,11,0.828125,12945.0,0.0008497489378138278,0,3,3
51,167772208,8,0.8490566037735849,27364.0,0.00029235491887151,0,0,0
9,3232235818,7,0.8333333333333334,9494.0,0.0007373077733305245,0,0,0
165,3405803813,12,0.7818181818181819,27057.0,0.00044350814946224635,0,3,3
134,3405803824,9,0.8301886792452831,9756.0,0.0009225092250922509,0,3,3
109,3232235783,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
85,3232235778,12,0.7931034482758621,9777.0,0.00122737035900583,0,0,0
179,2886729771,6,0.8695652173913043,27327.0,0.0002195630694917115,0,0,0
162,167772161,8,0.84,27271.0,0.0002933519122877782,0,0,0
143,167772165,10,0.75,9352.0,0.00106928999144568,0,0,0
166,3232235778,15,0.7,26933.0,0.0005569375858612112,0,0,0
160,3232235808,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
160,3405803801,12,0.8309859154929577,27384.0,0.00043821209465381246,0,3,3
121,3405803800,7,0.86,9601.0,0.0007290907197166961,0,3,3
100,3405803793,13,0.7547169811320755,27380.0,0.0004747991234477721,0,3,3
185,3232235790,9,0.847457627118644,9800.0,0.0009183673469387755,0,0,0
50,3405803802,7,0.8627450980392157,27299.0,0.00025641964907139453,0,3,3
110,3405803818,19,0.6935483870967742,12739.0,0.0014914828479472486,0,3,3
141,3232235806,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
188,167772206,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
97,3405803782,16,0.7142857142857143,12911.0,0.0012392533498567114,0,3,3
139,3405803810,14,0.7307692307692307,27268.0,0.0005134223265365997,0,3,3
192,167772195,13,0.8,9823.0,0.001323424615697852,0,0,0
87,3232235812,11,0.75,12915.0,0.0008517228029423151,0,0,0
58,167772184,17,0.6792452830188679,12734.0,0.001335008638291189,0,0,0
196,3405803819,14,0.7083333333333334,12752.0,0.001097867001254705,0,3,3
108,167772203,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
178,3405803822,5,0.8809523809523809,9657.0,0.0005177591384487936,0,3,3
73,167772191,18,0.6727272727272727,12433.0,0.0014477599935655112,0,0,0
79,167772201,18,0.6896551724137931,12872.0,0.0013983840894965817,0,0,0
196,3232235785,14,0.7083333333333334,12752.0,0.001097867001254705,0,0,0
72,167772203,12,0.7818181818181819,12700.0,0.0009448818897637795,0,0,0
193,167772180,11,0.828125,12945.0,0.0008497489378138278,0,0,0
32,2886729777,17,0.7384615384615385,12835.0,0.0013245033112582781,0,0,0
163,3232235794,11,0.78,9403.0,0.0011698394129533128,0,0,0
72,3405803791,12,0.7818181818181819,12700.0,0.0009448818897637795,0,3,3
20,2886729758,13,0.7592592592592593,27308.0,0.0004760509740735316,0,0,0
97,2886729736,16,0.7142857142857143,12911.0,0.0012392533498567114,0,0,0
130,2886729747,11,0.8070175438596491,9777.0,0.0011250894957553442,0,0,0
97,167772186,16,0.7142857142857143,12911.0,0.0012392533498567114,0,0,0
200,3405803784,15,0.7321428571428571,9646.0,0.0015550487248600455,0,3,3
32,3405803804,17,0.7384615384615385,12835.0,0.0013245033112582781,0,3,3
109,3232235778,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
176,167772195,7,0.86,9572.0,0.0007312996239030506,0,0,0
49,167772189,10,0.8148148148148148,27111.0,0.00036885397071299473,0,0,0
83,2886729741,15,0.7457627118644068,9533.0,0.001573481590265394,0,0,0
2,167772175,9,0.8333333333333334,27344.0,0.0003291398478642481,0,0,0
131,167772190,13,0.7450980392156863,9922.0,0.0013102197137673855,0,0,0
79,167772191,18,0.6896551724137931,12872.0,0.0013983840894965817,1,4,4
144,167772194,24,0.6307692307692307,12927.0,0.0018565792527268509,0,0,0
8,167772186,5,0.9056603773584906,9872.0,0.000506482982171799,0,0,0
96,3232235802,15,0.75,12925.0,0.0011605415860735009,0,0,0
99,3232235812,10,0.7959183673469388,9192.0,0.0010879025239338555,0,0,0
23,167772187,8,0.8571428571428571,9650.0,0.0008290155440414508,0,0,0
163,2886729774,11,0.78,9403.0,0.0011698394129533128,0,0,0
40,3232235819,13,0.75,26760.0,0.0004857997010463378,0,0,0
6,3405803781,8,0.8367346938775511,12963.0,0.0006171410938825889,0,3,3
161,3405803786,10,0.7619047619047619,9241.0,0.0010821339681852614,0,3,3
176,167772193,7,0.86,9572.0,0.0007312996239030506,0,0,0
75,2886729743,8,0.84,9454.0,0.0008462026655383964,0,0,0
57,167772173,24,0.625,26972.0,0.0008898116565327006,0,0,0
98,3405803814,10,0.7872340425531915,27061.0,0.00036953549388418755,0,3,3
24,3232235801,11,0.75,9918.0,0.0011090945755192578,0,0,0
70,3405803801,16,0.7090909090909091,9872.0,0.0016207455429497568,0,3,3
123,167772183,14,0.7254901960784313,12559.0,0.0011147384345887412,0,0,0
177,2886729761,11,0.75,26627.0,0.0004131145078303977,0,0,0
32,2886729756,17,0.7384615384615385,12835.0,0.0013245033112582781,1,4,4
140,3232235800,8,0.8431372549019608,9326.0,0.0008578168561012224,0,0,0
191,3232235782,8,0.8,9016.0,0.0008873114463176575,0,0,0
55,2886729773,17,0.6666666666666666,9763.0,0.0017412680528526069,0,0,0
95,3232235800,14,0.7142857142857143,26406.0,0.0005301825342725138,0,0,0
102,2886729753,11,0.7924528301886793,9686.0,0.0011356597150526534,0,0,0
105,167772179,8,0.8222222222222222,9754.0,0.0008201763379126512,0,0,0
130,3405803797,11,0.8070175438596491,9777.0,0.0011250894957553442,0,3,3
60,3232235815,9,0.8,9887.0,0.0009102862344492768,0,0,0
30,2886729775,12,0.7333333333333333,9914.0,0.0012104095218882388,0,0,0
67,3405803825,7,0.7941176470588235,9815.0,0.0007131940906775344,0,3,3
31,2886729754,15,0.7692307692307693,12758.0,0.0011757328734911428,0,0,0
129,3232235791,5,0.8837209302325582,9502.0,0.0005262050094716902,0,0,0
94,3232235823,18,0.7,9767.0,0.0018429405139756322,0,0,0
67,3232235814,7,0.7941176470588235,9815.0,0.0007131940906775344,0,0,0
152,3405803790,11,0.78,12852.0,0.0008558979147214441,0,3,3
124,2886729739,13,0.7547169811320755,9893.0,0.001314060446780552,0,0,0
38,167772203,6,0.8604651162790697,8359.0,0.0007177892092355545,0,0,0
188,167772164,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
172,3405803817,7,0.875,27241.0,0.0002569656033185272,0,3,3
147,3232235794,12,0.7647058823529411,9404.0,0.0012760527435133986,0,0,0
112,2886729773,8,0.8431372549019608,9757.0,0.0008199241570154761,0,0,0
153,3405803796,7,0.8653846153846154,9551.0,0.0007329075489477542,0,3,3
59,2886729740,12,0.7142857142857143,9303.0,0.0012899064817800709,0,0,0
141,3232235818,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
160,3232235784,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
151,3232235803,10,0.782608695652174,27155.0,0.0003682563063892469,0,0,0
29,3232235786,18,0.7049180327868853,12846.0,0.0014012143858010276,0,0,0
83,3232235779,15,0.7457627118644068,9533.0,0.001573481590265394,0,0,0
63,2886729759,10,0.75,27133.0,0.00036855489625179673,0,0,0
4,3232235815,15,0.6341463414634146,12630.0,0.0011876484560570072,1,4,4
152,167772176,11,0.78,12852.0,0.0008558979147214441,0,0,0
155,3405803779,19,0.6346153846153846,9614.0,0.001976284584980237,0,3,3
187,3405803821,10,0.8076923076923077,9606.0,0.0010410160316468874,0,3,3
108,167772167,14,0.7407407407407407,9598.0,0.0014586372160866848,0,0,0
0,3325256734,26,0.48,49.0,0.5306122448979592,1,2,2
70,3405803792,16,0.7090909090909091,9872.0,0.0016207455429497568,0,3,3
99,3405803798,10,0.7959183673469388,9192.0,0.0010879025239338555,0,3,3
174,3405803817,11,0.7608695652173914,9536.0,0.001153523489932886,0,3,3
156,167772199,15,0.7058823529411765,9745.0,0.0015392508978963571,0,0,0
34,2886729744,11,0.7608695652173914,9875.0,0.0011139240506329114,0,0,0
44,2886729733,15,0.7115384615384616,9820.0,0.0015274949083503055,0,0,0
67,2886729750,7,0.7941176470588235,9815.0,0.0007131940906775344,0,0,0
124,3405803798,13,0.7547169811320755,9893.0,0.001314060446780552,0,3,3
54,167772189,15,0.6739130434782609,9528.0,0.0015743073047858943,0,0,0
160,3405803805,12,0.8309859154929577,27384.0,0.00043821209465381246,0,3,3
119,3232235807,12,0.7551020408163265,9947.0,0.0012063938876043028,0,0,0
80,167772191,2,0.96,9914.0,0.00020173492031470649,0,0,0
73,3405803816,18,0.6727272727272727,12433.0,0.0014477599935655112,0,3,3
2,2886729732,9,0.8333333333333334,27344.0,0.0003291398478642481,0,0,0
182,2886729729,13,0.7346938775510204,9158.0,0.0014195239135182355,0,0,0
30,3405803777,12,0.7333333333333333,9914.0,0.0012104095218882388,0,3,3
170,3232235805,16,0.6363636363636364,9563.0,0.0016731151312349682,0,0,0
101,3405803816,11,0.78,9615.0,0.0011440457618304733,0,3,3
34,3232235790,11,0.7608695652173914,9875.0,0.0011139240506329114,0,0,0
56,3232235818,16,0.7333333333333333,12896.0,0.0012406947890818859,0,0,0
96,3405803795,15,0.75,12925.0,0.0011605415860735009,0,3,3
13,2886729742,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
146,167772171,15,0.7169811320754716,27273.0,0.0005499945000549994,0,0,0
101,3405803792,11,0.78,9615.0,0.0011440457618304733,0,3,3
107,167772183,14,0.7454545454545455,27016.0,0.0005182114302635475,0,0,0
141,167772173,7,0.8852459016393442,9787.0,0.0007152344947379177,0,0,0
50,2886729777,7,0.8627450980392157,27299.0,0.00025641964907139453,0,0,0
24,3405803780,11,0.75,9918.0,0.0011090945755192578,0,3,3
188,167772187,11,0.7884615384615384,9814.0,0.0011208477684939882,0,0,0
28,167772165,19,0.6833333333333333,27314.0,0.0006956139708574358,0,0,0
149,2886729739,10,0.8387096774193549,12804.0,0.000781005935645111,0,0,0
45,167772181,18,0.7,27315.0,0.0006589785831960461,0,0,0
134,3232235802,9,0.8301886792452831,9756.0,0.0009225092250922509,0,0,0
24,3405803781,11,0.75,9918.0,0.0011090945755192578,0,3,3
185,3232235808,9,0.847457627118644,9800.0,0.0009183673469387755,0,0,0
160,167772185,12,0.8309859154929577,27384.0,0.00043821209465381246,0,0,0
0,3405803787,26,0.48,49.0,0.5306122448979592,1,2,2
147,3232235788,12,0.7647058823529411,9404.0,0.0012760527435133986,0,0,0
81,2886729776,26,0.543859649122807,12949.0,0.0020078770561433317,0,0,0
139,3232235806,14,0.7307692307692307,27268.0,0.0005134223265365997,0,0,0
18,167772168,6,0.8823529411764706,9826.0,0.0006106248727864848,0,0,0
2,3232235803,9,0.8333333333333334,27344.0,0.0003291398478642481,0,0,0
127,2886729761,10,0.8148148148148148,12943.0,0.0007726184037703778,0,0,0
182,3232235796,13,0.7346938775510204,9158.0,0.0014195239135182355,0,0,0
90,2886729738,3,0.925,9523.0,0.0003150267772760685,0,0,0
89,167772200,10,0.8,9797.0,0.0010207206287639074,0,0,0
153,167772188,7,0.8653846153846154,9551.0,0.0007329075489477542,0,0,0
44,167772167,15,0.7115384615384616,9820.0,0.0015274949083503055,0,0,0
192,167772202,13,0.8,9823.0,0.001323424615697852,0,0,0
67,2886729775,7,0.7941176470588235,9815.0,0.0007131940906775344,0,0,0
181,3232235793,13,0.7636363636363637,27287.0,0.0004764173415912339,0,0,0
154,3405803824,11,0.828125,9764.0,0.0011265874641540352,0,3,3
76,3232235805,12,0.7647058823529411,9936.0,0.0012077294685990338,0,0,0
22,2886729776,9,0.7428571428571429,9317.0,0.0009659761725877428,0,0,0
146,167772166,15,0.7169811320754716,27273.0,0.0005499945000549994,0,0,0
153,2886729763,7,0.8653846153846154,9551.0,0.0007329075489477542,0,0,0
50,3405803802,7,0.8627450980392157,27299.0,0.00025641964907139453,0,3,3
144,3232235792,24,0.6307692307692307,12927.0,0.0018565792527268509,0,0,0
195,3405803782,6,0.9032258064516129,9795.0,0.0006125574272588055,0,3,3
148,167772195,10,0.84375,26864.0,0.00037224538415723646,0,0,0
83,167772188,15,0.7457627118644068,9533.0,0.001573481590265394,0,0,0
101,3232235796,11,0.78,9615.0,0.0011440457618304733,0,0,0
81,3405803784,26,0.543859649122807,12949.0,0.0020078770561433317,0,3,3
145,3232235810,2,0.9487179487179487,9843.0,0.000203190084323885,0,0,0
199,2886729734,16,0.7575757575757576,12874.0,0.0012428149759204598,0,0,0
197,3232235781,8,0.8260869565217391,27342.0,0.0002925901543413064,0,0,0
0,3405803808,26,0.48,49.0,0.5306122448979592,1,2,2
194,167772189,13,0.7346938775510204,12936.0,0.001004947433518862,0,0,0
64,2886729762,8,0.8490566037735849,9681.0,0.000826360913128809,0,0,0
3,167772164,11,0.75,9056.0,0.0012146643109540636,0,0,0
193,2886729770,11,0.828125,12945.0,0.0008497489378138278,0,0,0
92,3232235792,14,0.7083333333333334,9925.0,0.0014105793450881613,0,0,0
12,167772201,16,0.7288135593220338,12901.0,0.001240213936904116,0,0,0
92,2886729734,14,0.7083333333333334,9925.0,0.0014105793450881613,0,0,0
101,3405803822,11,0.78,9615.0,0.0011440457618304733,0,3,3
178,3232235787,5,0.8809523809523809,9657.0,0.0005177591384487936,0,0,0
124,2886729758,13,0.7547169811320755,9893.0,0.001314060446780552,0,0,0
197,2886729746,8,0.8260869565217391,27342.0,0.0002925901543413064,0,0,0
69,167772191,13,0.7547169811320755,9717.0,0.0013378614798806217,0,0,0
5,167772162,11,0.7924528301886793,12551.0,0.0008764241893076249,0,0,0
2,3232235778,9,0.8333333333333334,27344.0,0.0003291398478642481,0,0,0
193,167772195,11,0.828125,12945.0,0.0008497489378138278,0,0,0
8,3405803791,5,0.9056603773584906,9872.0,0.000506482982171799,0,3,3
109,167772182,18,0.7049180327868853,9926.0,0.0018134193028410237,0,0,0
90,3232235782,3,0.925,9523.0,0.0003150267772760685,0,0,0
155,167772170,19,0.6346153846153846,9614.0,0.001976284584980237,0,0,0
67,3232235777,7,0.7941176470588235,9815.0,0.0007131940906775344,0,0,0
64,2886729737,8,0.8490566037735849,9681.0,0.000826360913128809,0,0,0
41,167772177,15,0.7058823529411765,9686.0,0.001548626884162709,0,0,0
178,167772192,5,0.8809523809523809,9657.0,0.0005177591384487936,0,0,0
91,167772203,13,0.74,12770.0,0.0010180109631949884,0,0,0
184,3325256709,19,0.6984126984126984,27259.0,0.0006970174988077333,1,5,5
5,3405803780,11,0.7924528301886793,12551.0,0.0008764241893076249,0,3,3
176,3232235777,7,0.86,9572.0,0.0007312996239030506,0,0,0
13,3232235790,14,0.6956521739130435,9381.0,0.0014923782112781154,0,0,0
117,3232235784,19,0.7076923076923077,12819.0,0.0014821748966378032,1,4,4
82,3405803814,9,0.8235294117647058,9635.0,0.000934094447327452,0,3,3
56,2886729770,16,0.7333333333333333,12896.0,0.0012406947890818859,0,0,0
122,3232235804,7,0.8870967741935484,9787.0,0.0007152344947379177,0,0,0
40,2886729773,13,0.75,26760.0,0.0004857997010463378,0,0,0
72,167772187,12,0.7818181818181819,12700.0,0.0009448818897637795,0,0,0
31,3405803798,15,0.7692307692307693,12758.0,0.0011757328734911428,0,3,3
92,3405803799,14,0.7083333333333334,9925.0,0.0014105793450881613,0,3,3
65,3232235817,6,0.8421052631578947,9466.0,0.0006338474540460595,0,0,0
140,3232235782,8,0.8431372549019608,9326.0,0.0008578168561012224,0,0,0
113,3405803818,12,0.7777777777777778,12964.0,0.0009256402344955261,0,3,3
31,167772176,15,0.7692307692307693,12758.0,0.0011757328734911428,0,0,0
11,3405803782,11,0.7708333333333334,9595.0,0.0011464304325169358,0,3,3
186,2886729747,9,0.8085106382978723,9363.0,0.0009612303748798462,0,0,0
23,167772194,8,0.8571428571428571,9650.0,0.0008290155440414508,0,0,0
92,3232235818,14,0.7083333333333334,9925.0,0.0014105793450881613,0,0,0
164,3405803818,5,0.8717948717948718,9695.0,0.0005157297576070139,0,3,3
150,3405803800,5,0.9038461538461539,9652.0,0.0005180273518441774,0,3,3
198,3405803787,10,0.7619047619047619,9681.0,0.0010329511414110112,0,3,3
