用户ID,登录时间,登录地址,登录资源,登录结果,登录失败次数,登录成功率,时间范围分钟,每分钟失败比例,失败登录,时间间隔,失败组,连续失败次数,连续失败3次,用户编码,异常类型编码,异常类型
user18,2023-01-03 21:05:00,2886729734,server1,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,26520.0,636,0,0,90,0,正常
user18,2023-01-04 01:56:00,167772196,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,17460.0,636,0,0,90,0,正常
user18,2023-01-04 03:11:00,167772174,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,4500.0,636,0,0,90,0,正常
user18,2023-01-04 06:54:00,3232235820,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,13380.0,636,0,0,90,0,正常
user18,2023-01-04 07:14:00,167772188,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,1200.0,636,0,0,90,0,正常
user18,2023-01-04 09:33:00,3405803808,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,8340.0,636,0,0,90,3,非正常源地址
user18,2023-01-04 09:58:00,3232235794,server1,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,1500.0,636,0,0,90,0,正常
user18,2023-01-04 15:01:00,2886729767,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,18180.0,636,0,0,90,0,正常
user18,2023-01-05 12:27:00,3405803794,server2,0,3,0.8888888888888888,6537.0,0.0004589261128958238,1,77160.0,637,1,0,90,3,非正常源地址
user18,2023-01-05 13:05:00,3405803820,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,2280.0,637,1,0,90,3,非正常源地址
user18,2023-01-05 13:41:00,167772184,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,2160.0,637,1,0,90,0,正常
user18,2023-01-05 14:09:00,167772204,server1,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,1680.0,637,1,0,90,0,正常
user18,2023-01-05 16:20:00,3405803803,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,7860.0,637,1,0,90,3,非正常源地址
user18,2023-01-06 05:34:00,3405803794,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,47640.0,637,1,0,90,3,非正常源地址
user18,2023-01-06 09:20:00,3232235789,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,13560.0,637,1,0,90,0,正常
user18,2023-01-06 10:03:00,3232235824,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,2580.0,637,1,0,90,0,正常
user18,2023-01-06 11:13:00,2886729740,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,4200.0,637,1,0,90,0,正常
user18,2023-01-06 11:33:00,2886729772,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,1200.0,637,1,0,90,0,正常
user18,2023-01-06 16:22:00,3232235809,server3,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,17340.0,637,1,0,90,0,正常
user18,2023-01-06 19:14:00,167772188,server2,0,3,0.8888888888888888,6537.0,0.0004589261128958238,1,10320.0,638,1,0,90,0,正常
user18,2023-01-06 20:16:00,3405803789,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,3720.0,638,1,0,90,3,非正常源地址
user18,2023-01-07 14:06:00,167772190,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,64200.0,638,1,0,90,0,正常
user18,2023-01-07 17:05:00,167772163,server2,1,3,0.8888888888888888,6537.0,0.0004589261128958238,0,10740.0,638,1,0,90,0,正常
user18,2023-01-07 18:39:00,2886729771,server1,0,3,0.8888888888888888,6537.0,0.0004589261128958238,1,5640.0,639,1,0,90,0,正常
user180,2023-01-03 05:30:00,2886729754,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,0.0,639,0,0,91,0,正常
user180,2023-01-03 09:33:00,167772200,server2,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,14580.0,640,1,0,91,0,正常
user180,2023-01-03 14:06:00,2886729739,server1,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,16380.0,641,1,0,91,0,正常
user180,2023-01-03 20:12:00,167772172,server1,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,21960.0,641,1,0,91,0,正常
user180,2023-01-03 21:04:00,167772200,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,3120.0,641,1,0,91,0,正常
user180,2023-01-03 21:14:00,2886729752,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,600.0,641,1,0,91,0,正常
user180,2023-01-04 07:55:00,3405803817,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,38460.0,641,1,0,91,3,非正常源地址
user180,2023-01-04 16:40:00,3232235813,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,31500.0,641,1,0,91,0,正常
user180,2023-01-04 20:39:00,2886729741,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,14340.0,641,1,0,91,0,正常
user180,2023-01-04 22:46:00,3232235813,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,7620.0,641,1,0,91,0,正常
user180,2023-01-04 23:50:00,3232235791,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,3840.0,641,1,0,91,0,正常
user180,2023-01-05 16:56:00,2886729736,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,61560.0,641,1,0,91,0,正常
user180,2023-01-05 22:50:00,3405803804,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,21240.0,641,1,0,91,3,非正常源地址
user180,2023-01-06 00:40:00,2886729751,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,6600.0,641,1,0,91,0,正常
user180,2023-01-06 02:06:00,3405803801,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,5160.0,641,1,0,91,3,非正常源地址
user180,2023-01-06 07:15:00,3232235803,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,18540.0,641,1,0,91,0,正常
user180,2023-01-06 09:03:00,167772186,server1,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,6480.0,641,1,0,91,0,正常
user180,2023-01-06 13:21:00,167772202,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,15480.0,641,1,0,91,0,正常
user180,2023-01-06 17:59:00,3232235787,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,16680.0,641,1,0,91,0,正常
user180,2023-01-07 04:53:00,2886729769,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,39240.0,641,1,0,91,0,正常
user180,2023-01-07 05:50:00,3405803819,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,3420.0,641,1,0,91,3,非正常源地址
user180,2023-01-07 07:29:00,3405803823,server1,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,5940.0,641,1,0,91,3,非正常源地址
user180,2023-01-07 09:22:00,3232235784,server1,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,6780.0,642,1,0,91,0,正常
user180,2023-01-07 13:08:00,167772203,server2,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,13560.0,643,1,0,91,0,正常
user180,2023-01-07 13:32:00,167772198,server1,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,1440.0,643,1,0,91,0,正常
user180,2023-01-07 14:43:00,167772162,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,4260.0,643,1,0,91,0,正常
user180,2023-01-07 15:50:00,167772180,server1,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,4020.0,643,1,0,91,0,正常
user180,2023-01-07 19:31:00,3405803782,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,13260.0,643,1,0,91,3,非正常源地址
user180,2023-01-07 19:40:00,3405803789,server2,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,540.0,643,1,0,91,3,非正常源地址
user180,2023-01-07 22:12:00,3405803787,server3,1,9,0.7428571428571429,9754.0,0.0009226983801517326,0,9120.0,643,1,0,91,3,非正常源地址
user180,2023-01-10 00:00:00,3405803799,server3,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,179280.0,644,5,1,91,5,"频繁登录失败, 非正常源地址"
user180,2023-01-10 00:01:00,3232235817,server2,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,60.0,644,5,1,91,4,频繁登录失败
user180,2023-01-10 00:02:00,3232235790,server3,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,60.0,644,5,1,91,4,频繁登录失败
user180,2023-01-10 00:03:00,3232235793,server2,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,60.0,644,5,1,91,4,频繁登录失败
user180,2023-01-10 00:04:00,3405803787,server1,0,9,0.7428571428571429,9754.0,0.0009226983801517326,1,60.0,644,5,1,91,5,"频繁登录失败, 非正常源地址"
user181,2023-01-03 05:24:00,3405803791,server3,0,9,0.75,6731.0,0.0013370970138166691,1,0.0,644,1,0,92,3,非正常源地址
user181,2023-01-03 05:43:00,3232235818,server2,0,9,0.75,6731.0,0.0013370970138166691,1,1140.0,645,1,0,92,0,正常
user181,2023-01-03 08:59:00,3232235815,server2,1,9,0.75,6731.0,0.0013370970138166691,0,11760.0,645,1,0,92,0,正常
user181,2023-01-03 13:36:00,167772201,server2,1,9,0.75,6731.0,0.0013370970138166691,0,16620.0,645,1,0,92,0,正常
user181,2023-01-03 13:47:00,3232235803,server2,0,9,0.75,6731.0,0.0013370970138166691,1,660.0,646,1,0,92,0,正常
user181,2023-01-03 14:32:00,167772163,server1,0,9,0.75,6731.0,0.0013370970138166691,1,2700.0,647,1,0,92,0,正常
user181,2023-01-03 17:33:00,3232235781,server1,1,9,0.75,6731.0,0.0013370970138166691,0,10860.0,647,1,0,92,0,正常
user181,2023-01-03 22:56:00,2886729734,server3,1,9,0.75,6731.0,0.0013370970138166691,0,19380.0,647,1,0,92,0,正常
user181,2023-01-04 03:53:00,2886729776,server2,1,9,0.75,6731.0,0.0013370970138166691,0,17820.0,647,1,0,92,0,正常
user181,2023-01-04 04:07:00,3232235786,server1,1,9,0.75,6731.0,0.0013370970138166691,0,840.0,647,1,0,92,0,正常
user181,2023-01-04 06:10:00,167772204,server2,1,9,0.75,6731.0,0.0013370970138166691,0,7380.0,647,1,0,92,0,正常
user181,2023-01-04 10:23:00,3405803809,server3,0,9,0.75,6731.0,0.0013370970138166691,1,15180.0,648,1,0,92,3,非正常源地址
user181,2023-01-04 12:28:00,3405803797,server1,1,9,0.75,6731.0,0.0013370970138166691,0,7500.0,648,1,0,92,3,非正常源地址
user181,2023-01-04 14:10:00,3405803809,server1,1,9,0.75,6731.0,0.0013370970138166691,0,6120.0,648,1,0,92,3,非正常源地址
user181,2023-01-04 20:06:00,167772182,server3,1,9,0.75,6731.0,0.0013370970138166691,0,21360.0,648,1,0,92,0,正常
user181,2023-01-04 20:48:00,3232235792,server2,1,9,0.75,6731.0,0.0013370970138166691,0,2520.0,648,1,0,92,0,正常
user181,2023-01-05 00:45:00,3232235781,server3,1,9,0.75,6731.0,0.0013370970138166691,0,14220.0,648,1,0,92,0,正常
user181,2023-01-05 10:24:00,3405803779,server3,1,9,0.75,6731.0,0.0013370970138166691,0,34740.0,648,1,0,92,3,非正常源地址
user181,2023-01-05 12:00:00,3405803794,server1,1,9,0.75,6731.0,0.0013370970138166691,0,5760.0,648,1,0,92,3,非正常源地址
user181,2023-01-05 12:56:00,2886729730,server1,1,9,0.75,6731.0,0.0013370970138166691,0,3360.0,648,1,0,92,0,正常
user181,2023-01-05 15:44:00,3405803780,server3,0,9,0.75,6731.0,0.0013370970138166691,1,10080.0,649,1,0,92,3,非正常源地址
user181,2023-01-05 19:39:00,3405803778,server2,1,9,0.75,6731.0,0.0013370970138166691,0,14100.0,649,1,0,92,3,非正常源地址
user181,2023-01-06 01:52:00,3232235796,server1,0,9,0.75,6731.0,0.0013370970138166691,1,22380.0,650,1,0,92,0,正常
user181,2023-01-06 02:09:00,2886729762,server2,1,9,0.75,6731.0,0.0013370970138166691,0,1020.0,650,1,0,92,0,正常
user181,2023-01-06 08:45:00,3405803810,server2,1,9,0.75,6731.0,0.0013370970138166691,0,23760.0,650,1,0,92,3,非正常源地址
user181,2023-01-06 09:49:00,3232235824,server1,1,9,0.75,6731.0,0.0013370970138166691,0,3840.0,650,1,0,92,0,正常
user181,2023-01-06 16:15:00,3232235801,server2,1,9,0.75,6731.0,0.0013370970138166691,0,23160.0,650,1,0,92,0,正常
user181,2023-01-06 22:27:00,167772205,server3,0,9,0.75,6731.0,0.0013370970138166691,1,22320.0,651,1,0,92,0,正常
user181,2023-01-06 22:47:00,3405803801,server2,1,9,0.75,6731.0,0.0013370970138166691,0,1200.0,651,1,0,92,3,非正常源地址
user181,2023-01-07 03:01:00,167772182,server1,1,9,0.75,6731.0,0.0013370970138166691,0,15240.0,651,1,0,92,0,正常
user181,2023-01-07 05:46:00,2886729756,server3,1,9,0.75,6731.0,0.0013370970138166691,0,9900.0,651,1,0,92,0,正常
user181,2023-01-07 17:33:00,3232235795,server1,1,9,0.75,6731.0,0.0013370970138166691,0,42420.0,651,1,0,92,0,正常
user181,2023-01-07 19:36:00,2886729772,server1,1,9,0.75,6731.0,0.0013370970138166691,0,7380.0,651,1,0,92,0,正常
user181,2023-01-07 20:16:00,167772201,server2,1,9,0.75,6731.0,0.0013370970138166691,0,2400.0,651,1,0,92,0,正常
user181,2023-01-07 20:50:00,2886729730,server3,0,9,0.75,6731.0,0.0013370970138166691,1,2040.0,652,1,0,92,0,正常
user181,2023-01-07 21:35:00,2886729758,server1,1,9,0.75,6731.0,0.0013370970138166691,0,2700.0,652,1,0,92,0,正常
user182,2023-01-03 05:34:00,3232235781,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,0.0,652,0,0,93,0,正常
user182,2023-01-03 06:08:00,3232235814,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2040.0,652,0,0,93,0,正常
user182,2023-01-03 12:59:00,2886729753,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,24660.0,652,0,0,93,0,正常
user182,2023-01-03 13:11:00,167772163,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,720.0,652,0,0,93,0,正常
user182,2023-01-03 14:54:00,167772193,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,6180.0,652,0,0,93,0,正常
user182,2023-01-03 17:24:00,2886729754,server3,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,9000.0,653,1,0,93,0,正常
user182,2023-01-03 19:43:00,2886729777,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,8340.0,653,1,0,93,0,正常
user182,2023-01-03 22:07:00,3232235808,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,8640.0,653,1,0,93,0,正常
user182,2023-01-03 22:53:00,2886729763,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2760.0,653,1,0,93,0,正常
user182,2023-01-04 07:44:00,3405803815,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,31860.0,653,1,0,93,3,非正常源地址
user182,2023-01-04 07:58:00,3405803808,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,840.0,653,1,0,93,3,非正常源地址
user182,2023-01-04 12:26:00,3405803799,server1,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,16080.0,654,1,0,93,3,非正常源地址
user182,2023-01-04 12:37:00,3232235817,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,660.0,654,1,0,93,0,正常
user182,2023-01-04 13:15:00,167772190,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2280.0,654,1,0,93,0,正常
user182,2023-01-04 13:58:00,3405803824,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2580.0,654,1,0,93,3,非正常源地址
user182,2023-01-04 18:18:00,2886729745,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,15600.0,654,1,0,93,0,正常
user182,2023-01-04 20:14:00,167772182,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,6960.0,654,1,0,93,0,正常
user182,2023-01-04 22:48:00,3232235817,server1,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,9240.0,655,1,0,93,0,正常
user182,2023-01-05 00:48:00,167772188,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,7200.0,655,1,0,93,0,正常
user182,2023-01-05 01:22:00,3405803795,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2040.0,655,1,0,93,3,非正常源地址
user182,2023-01-05 02:46:00,167772173,server2,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,5040.0,656,1,0,93,0,正常
user182,2023-01-05 03:36:00,3405803786,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,3000.0,656,1,0,93,3,非正常源地址
user182,2023-01-05 10:25:00,3232235820,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,24540.0,656,1,0,93,0,正常
user182,2023-01-05 11:03:00,3405803791,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2280.0,656,1,0,93,3,非正常源地址
user182,2023-01-05 11:53:00,3232235800,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,3000.0,656,1,0,93,0,正常
user182,2023-01-05 22:56:00,167772208,server3,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,39780.0,657,1,0,93,0,正常
user182,2023-01-06 00:19:00,3405803791,server1,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,4980.0,658,1,0,93,3,非正常源地址
user182,2023-01-06 01:50:00,2886729741,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,5460.0,658,1,0,93,0,正常
user182,2023-01-06 05:23:00,2886729743,server2,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,12780.0,659,1,0,93,0,正常
user182,2023-01-06 09:22:00,3232235788,server1,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,14340.0,660,1,0,93,0,正常
user182,2023-01-06 11:35:00,3232235791,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,7980.0,660,1,0,93,0,正常
user182,2023-01-06 12:04:00,2886729744,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,1740.0,660,1,0,93,0,正常
user182,2023-01-06 12:50:00,167772192,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2760.0,660,1,0,93,0,正常
user182,2023-01-06 16:20:00,2886729757,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,12600.0,660,1,0,93,0,正常
user182,2023-01-06 22:08:00,167772176,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,20880.0,660,1,0,93,0,正常
user182,2023-01-07 00:46:00,167772182,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,9480.0,660,1,0,93,0,正常
user182,2023-01-07 08:20:00,167772206,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,27240.0,660,1,0,93,0,正常
user182,2023-01-07 08:49:00,2886729732,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,1740.0,660,1,0,93,0,正常
user182,2023-01-07 14:45:00,3405803824,server2,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,21360.0,660,1,0,93,3,非正常源地址
user182,2023-01-07 17:38:00,3405803816,server3,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,10380.0,660,1,0,93,3,非正常源地址
user182,2023-01-07 18:18:00,3405803780,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2400.0,660,1,0,93,3,非正常源地址
user182,2023-01-07 18:57:00,2886729732,server1,1,9,0.7906976744186046,6593.0,0.0013650841801911117,0,2340.0,660,1,0,93,0,正常
user182,2023-01-07 19:27:00,3405803781,server1,0,9,0.7906976744186046,6593.0,0.0013650841801911117,1,1800.0,661,1,0,93,3,非正常源地址
user183,2023-01-03 05:03:00,2886729733,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,0.0,661,1,0,94,0,正常
user183,2023-01-03 08:16:00,167772180,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,11580.0,662,1,0,94,0,正常
user183,2023-01-03 10:08:00,2886729756,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,6720.0,663,1,0,94,0,正常
user183,2023-01-03 10:29:00,3232235801,server3,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,1260.0,664,1,0,94,0,正常
user183,2023-01-03 14:34:00,167772188,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,14700.0,664,1,0,94,0,正常
user183,2023-01-03 16:40:00,167772193,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,7560.0,664,1,0,94,0,正常
user183,2023-01-03 20:43:00,167772173,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,14580.0,664,1,0,94,0,正常
user183,2023-01-03 23:18:00,2886729766,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,9300.0,664,1,0,94,0,正常
user183,2023-01-04 00:55:00,2886729741,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,5820.0,664,1,0,94,0,正常
user183,2023-01-04 01:06:00,3232235788,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,660.0,664,1,0,94,0,正常
user183,2023-01-04 01:17:00,167772171,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,660.0,664,1,0,94,0,正常
user183,2023-01-04 10:11:00,3232235797,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,32040.0,664,1,0,94,0,正常
user183,2023-01-04 13:30:00,2886729732,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,11940.0,665,1,0,94,0,正常
user183,2023-01-04 14:20:00,3232235777,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,3000.0,665,1,0,94,0,正常
user183,2023-01-04 14:22:00,167772164,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,120.0,665,1,0,94,0,正常
user183,2023-01-04 20:18:00,3405803797,server2,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,21360.0,666,1,0,94,3,非正常源地址
user183,2023-01-05 03:31:00,3405803813,server2,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,25980.0,667,1,0,94,3,非正常源地址
user183,2023-01-05 05:01:00,3405803817,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,5400.0,667,1,0,94,3,非正常源地址
user183,2023-01-05 06:12:00,167772193,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,4260.0,667,1,0,94,0,正常
user183,2023-01-05 12:38:00,2886729748,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,23160.0,667,1,0,94,0,正常
user183,2023-01-05 12:52:00,167772208,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,840.0,667,1,0,94,0,正常
user183,2023-01-05 14:28:00,3232235785,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,5760.0,667,1,0,94,0,正常
user183,2023-01-05 23:54:00,3405803790,server2,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,33960.0,668,1,0,94,3,非正常源地址
user183,2023-01-06 00:43:00,3405803783,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,2940.0,669,1,0,94,3,非正常源地址
user183,2023-01-06 01:27:00,2886729775,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,2640.0,669,1,0,94,0,正常
user183,2023-01-06 05:20:00,167772183,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,13980.0,669,1,0,94,0,正常
user183,2023-01-06 07:10:00,167772191,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,6600.0,669,1,0,94,0,正常
user183,2023-01-06 08:31:00,2886729731,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,4860.0,669,1,0,94,0,正常
user183,2023-01-06 14:11:00,3405803778,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,20400.0,670,1,0,94,3,非正常源地址
user183,2023-01-06 15:36:00,3232235804,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,5100.0,670,1,0,94,0,正常
user183,2023-01-06 17:17:00,3405803810,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,6060.0,670,1,0,94,3,非正常源地址
user183,2023-01-06 17:54:00,2886729769,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,2220.0,670,1,0,94,0,正常
user183,2023-01-06 18:18:00,3405803824,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,1440.0,670,1,0,94,3,非正常源地址
user183,2023-01-06 20:37:00,2886729773,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,8340.0,670,1,0,94,0,正常
user183,2023-01-06 21:51:00,167772167,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,4440.0,670,1,0,94,0,正常
user183,2023-01-07 04:21:00,3232235801,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,23400.0,670,1,0,94,0,正常
user183,2023-01-07 06:53:00,3405803815,server3,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,9120.0,671,1,0,94,3,非正常源地址
user183,2023-01-07 07:39:00,3405803780,server2,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,2760.0,672,1,0,94,3,非正常源地址
user183,2023-01-07 09:01:00,3232235793,server1,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,4920.0,672,1,0,94,0,正常
user183,2023-01-07 15:24:00,167772185,server3,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,22980.0,672,1,0,94,0,正常
user183,2023-01-07 17:59:00,167772209,server2,1,13,0.6904761904761905,6591.0,0.0019723865877712033,0,9300.0,672,1,0,94,0,正常
user183,2023-01-07 18:54:00,3232235823,server1,0,13,0.6904761904761905,6591.0,0.0019723865877712033,1,3300.0,673,1,0,94,0,正常
user184,2023-01-03 07:25:00,2886729740,server1,1,9,0.75,24064.0,0.0003740026595744681,0,0.0,673,0,0,95,0,正常
user184,2023-01-03 11:25:00,3232235817,server2,1,9,0.75,24064.0,0.0003740026595744681,0,14400.0,673,0,0,95,0,正常
user184,2023-01-03 13:13:00,167772174,server3,1,9,0.75,24064.0,0.0003740026595744681,0,6480.0,673,0,0,95,0,正常
user184,2023-01-03 14:18:00,2886729759,server3,1,9,0.75,24064.0,0.0003740026595744681,0,3900.0,673,0,0,95,0,正常
user184,2023-01-03 20:33:00,167772201,server1,1,9,0.75,24064.0,0.0003740026595744681,0,22500.0,673,0,0,95,0,正常
user184,2023-01-04 01:26:00,2886729739,server1,1,9,0.75,24064.0,0.0003740026595744681,0,17580.0,673,0,0,95,0,正常
user184,2023-01-04 04:22:00,2886729737,server2,1,9,0.75,24064.0,0.0003740026595744681,0,10560.0,673,0,0,95,0,正常
user184,2023-01-04 04:35:00,2886729773,server3,1,9,0.75,24064.0,0.0003740026595744681,0,780.0,673,0,0,95,0,正常
user184,2023-01-04 08:43:00,2886729774,server1,1,9,0.75,24064.0,0.0003740026595744681,0,14880.0,673,0,0,95,0,正常
user184,2023-01-04 16:18:00,167772163,server1,1,9,0.75,24064.0,0.0003740026595744681,0,27300.0,673,0,0,95,0,正常
user184,2023-01-04 18:07:00,167772167,server1,1,9,0.75,24064.0,0.0003740026595744681,0,6540.0,673,0,0,95,0,正常
user184,2023-01-04 18:30:00,3405803792,server1,1,9,0.75,24064.0,0.0003740026595744681,0,1380.0,673,0,0,95,3,非正常源地址
user184,2023-01-04 21:05:00,2886729759,server3,1,9,0.75,24064.0,0.0003740026595744681,0,9300.0,673,0,0,95,0,正常
user184,2023-01-04 23:35:00,3232235800,server2,0,9,0.75,24064.0,0.0003740026595744681,1,9000.0,674,1,0,95,0,正常
