用户ID,登录时间,登录地址,登录资源,登录结果,登录成功,时间差,登录小时,规则异常,异常类型,登录失败次数,登录成功率,平均登录间隔,模型异常,是否异常
user197,2023-01-05 19:09:00,203.0.113.20,server2,success,1,10380.0,19,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-05 22:23:00,172.16.0.5,server1,success,1,11640.0,22,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-05 23:43:00,192.168.1.30,server1,success,1,4800.0,23,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 00:04:00,192.168.1.39,server1,success,1,1260.0,0,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 00:13:00,192.168.1.19,server2,failure,0,540.0,0,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 02:20:00,172.16.0.44,server3,success,1,7620.0,2,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 05:46:00,10.0.0.33,server1,failure,0,12360.0,5,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 07:01:00,10.0.0.43,server1,success,1,4500.0,7,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 07:56:00,192.168.1.30,server1,success,1,3300.0,7,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 10:59:00,203.0.113.37,server3,success,1,10980.0,10,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 17:10:00,203.0.113.48,server1,success,1,22260.0,17,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-06 22:51:00,192.168.1.17,server3,success,1,20460.0,22,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 01:02:00,203.0.113.9,server2,success,1,7860.0,1,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 07:25:00,192.168.1.46,server3,failure,0,22980.0,7,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 09:27:00,192.168.1.42,server3,failure,0,7320.0,9,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 09:57:00,172.16.0.3,server2,success,1,1800.0,9,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 14:07:00,10.0.0.37,server1,success,1,15000.0,14,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 16:45:00,203.0.113.45,server1,success,1,9480.0,16,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 16:51:00,172.16.0.12,server2,success,1,360.0,16,1,固定频率多账号尝试,1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user197,2023-01-07 22:18:00,203.0.113.44,server1,success,1,19620.0,22,1,"固定频率多账号尝试, 非正常源地址登录",1.5465337813869493,-0.9945705420589981,-0.8138710308166642,1,1
user198,2023-01-01 03:45:00,192.168.1.26,server2,success,1,,3,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 07:06:00,203.0.113.1,server3,success,1,12060.0,7,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 08:26:00,172.16.0.44,server2,failure,0,4800.0,8,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 10:46:00,192.168.1.43,server2,success,1,8400.0,10,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 14:37:00,203.0.113.37,server3,success,1,13860.0,14,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 20:57:00,192.168.1.36,server1,success,1,22800.0,20,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 21:02:00,192.168.1.16,server1,success,1,300.0,21,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-01 22:13:00,172.16.0.12,server3,success,1,4260.0,22,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 00:41:00,203.0.113.39,server3,success,1,8880.0,0,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 01:23:00,172.16.0.44,server3,failure,0,2520.0,1,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 04:10:00,10.0.0.46,server2,success,1,10020.0,4,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 10:14:00,192.168.1.37,server3,success,1,21840.0,10,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 10:59:00,203.0.113.45,server2,failure,0,2700.0,10,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 11:46:00,192.168.1.38,server1,success,1,2820.0,11,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 12:27:00,10.0.0.38,server1,failure,0,2460.0,12,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 14:37:00,10.0.0.34,server1,success,1,7800.0,14,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-02 21:18:00,10.0.0.42,server1,success,1,24060.0,21,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 06:29:00,203.0.113.24,server3,success,1,33060.0,6,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 08:54:00,192.168.1.37,server2,success,1,8700.0,8,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 10:10:00,203.0.113.38,server1,success,1,4560.0,10,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 12:12:00,10.0.0.4,server1,success,1,7320.0,12,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 13:19:00,192.168.1.18,server3,failure,0,4020.0,13,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 14:19:00,172.16.0.27,server2,success,1,3600.0,14,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 14:59:00,203.0.113.13,server2,success,1,2400.0,14,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 16:34:00,172.16.0.30,server2,success,1,5700.0,16,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 19:29:00,10.0.0.24,server3,success,1,10500.0,19,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-03 22:50:00,10.0.0.35,server1,success,1,12060.0,22,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 01:59:00,203.0.113.45,server1,success,1,11340.0,1,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 02:52:00,203.0.113.45,server1,success,1,3180.0,2,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 06:03:00,172.16.0.17,server3,failure,0,11460.0,6,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 07:32:00,172.16.0.46,server1,success,1,5340.0,7,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 09:42:00,172.16.0.11,server3,success,1,7800.0,9,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-04 21:30:00,172.16.0.41,server2,failure,0,42480.0,21,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 02:27:00,172.16.0.28,server1,success,1,17820.0,2,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 03:28:00,192.168.1.24,server1,failure,0,3660.0,3,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 04:23:00,203.0.113.10,server3,failure,0,3300.0,4,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 04:48:00,172.16.0.7,server3,success,1,1500.0,4,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 06:18:00,203.0.113.16,server3,failure,0,5400.0,6,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 07:50:00,10.0.0.4,server1,success,1,5520.0,7,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 11:44:00,203.0.113.42,server3,failure,0,14040.0,11,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 14:21:00,10.0.0.37,server3,success,1,9420.0,14,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 15:00:00,172.16.0.12,server2,failure,0,2340.0,15,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 20:15:00,192.168.1.15,server2,success,1,18900.0,20,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 20:21:00,10.0.0.4,server3,failure,0,360.0,20,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-05 21:05:00,192.168.1.36,server1,success,1,2640.0,21,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 00:25:00,172.16.0.16,server2,success,1,12000.0,0,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 02:39:00,192.168.1.14,server2,success,1,8040.0,2,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 06:48:00,172.16.0.19,server1,success,1,14940.0,6,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 13:34:00,192.168.1.19,server1,success,1,24360.0,13,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 16:42:00,10.0.0.6,server3,success,1,11280.0,16,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-06 17:31:00,172.16.0.31,server1,success,1,2940.0,17,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 03:18:00,203.0.113.30,server3,success,1,35220.0,3,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 03:31:00,203.0.113.11,server2,success,1,780.0,3,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 03:52:00,10.0.0.26,server3,success,1,1260.0,3,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 05:36:00,203.0.113.32,server1,success,1,6240.0,5,1,"固定频率多账号尝试, 非正常源地址登录",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 06:32:00,192.168.1.48,server2,success,1,3360.0,6,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-07 14:49:00,10.0.0.47,server1,failure,0,29820.0,14,1,固定频率多账号尝试,1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-10 00:00:00,10.0.0.19,server1,failure,0,205860.0,0,1,"同账号多地址登录, 固定频率多账号尝试",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-10 00:01:00,192.168.1.29,server1,failure,0,60.0,0,1,"同账号多地址登录, 固定频率多账号尝试",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-10 00:02:00,172.16.0.31,server3,failure,0,60.0,0,1,"同账号多地址登录, 固定频率多账号尝试",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-10 00:03:00,172.16.0.34,server2,failure,0,60.0,0,1,"频繁登录失败, 同账号多地址登录, 固定频率多账号尝试",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user198,2023-01-10 00:04:00,172.16.0.13,server2,failure,0,60.0,0,1,"频繁登录失败, 同账号多地址登录, 固定频率多账号尝试",1.7858357752736136,-1.1516646053840114,-0.5077258700889393,1,1
user199,2023-01-01 01:42:00,10.0.0.9,server3,failure,0,,1,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 06:06:00,10.0.0.47,server3,success,1,15840.0,6,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 06:09:00,192.168.1.20,server3,success,1,180.0,6,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 08:17:00,10.0.0.44,server3,success,1,7680.0,8,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 16:57:00,10.0.0.15,server1,success,1,31200.0,16,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 18:43:00,172.16.0.38,server2,success,1,6360.0,18,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 19:12:00,172.16.0.34,server2,success,1,1740.0,19,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-01 23:51:00,172.16.0.33,server1,success,1,16740.0,23,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 07:21:00,172.16.0.4,server2,success,1,27000.0,7,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 12:22:00,10.0.0.21,server1,success,1,18060.0,12,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 14:36:00,203.0.113.4,server3,success,1,8040.0,14,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 16:07:00,10.0.0.43,server1,success,1,5460.0,16,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 22:01:00,172.16.0.31,server1,success,1,21240.0,22,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-02 22:34:00,172.16.0.9,server3,success,1,1980.0,22,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-03 00:35:00,203.0.113.12,server3,success,1,7260.0,0,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-03 04:25:00,10.0.0.35,server3,success,1,13800.0,4,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-03 08:34:00,10.0.0.1,server1,success,1,14940.0,8,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-03 10:41:00,203.0.113.17,server2,failure,0,7620.0,10,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-03 11:08:00,192.168.1.3,server1,success,1,1620.0,11,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-04 20:29:00,172.16.0.46,server2,success,1,120060.0,20,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 05:05:00,192.168.1.23,server2,success,1,30960.0,5,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 09:27:00,203.0.113.37,server2,success,1,15720.0,9,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 09:37:00,10.0.0.48,server1,success,1,600.0,9,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 13:56:00,192.168.1.14,server2,success,1,15540.0,13,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 17:04:00,203.0.113.42,server3,success,1,11280.0,17,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 17:08:00,172.16.0.30,server1,failure,0,240.0,17,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-05 19:44:00,10.0.0.32,server1,success,1,9360.0,19,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 05:27:00,192.168.1.46,server2,success,1,34980.0,5,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 05:58:00,203.0.113.35,server2,success,1,1860.0,5,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 12:06:00,192.168.1.9,server2,failure,0,22080.0,12,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 16:47:00,192.168.1.24,server3,success,1,16860.0,16,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 17:22:00,192.168.1.1,server3,success,1,2100.0,17,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-06 23:42:00,10.0.0.41,server2,success,1,22800.0,23,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 01:15:00,203.0.113.22,server1,success,1,5580.0,1,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 01:57:00,172.16.0.19,server2,failure,0,2520.0,1,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 06:42:00,10.0.0.41,server1,success,1,17100.0,6,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 07:21:00,203.0.113.11,server1,success,1,2340.0,7,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 10:19:00,192.168.1.38,server2,success,1,10680.0,10,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 16:56:00,192.168.1.36,server2,failure,0,23820.0,16,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-07 21:14:00,192.168.1.19,server1,success,1,15480.0,21,1,固定频率多账号尝试,-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user199,2023-01-20 00:31:00,198.51.100.32,server3,failure,0,1048620.0,0,1,"固定频率多账号尝试, 非正常源地址登录",-1.0857881513663572,0.7235733768479321,2.8313664850605615,-1,1
user2,2023-01-01 01:59:00,10.0.0.47,server3,success,1,,1,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 03:59:00,10.0.0.5,server3,success,1,7200.0,3,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 10:32:00,203.0.113.27,server1,success,1,23580.0,10,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 12:43:00,192.168.1.13,server3,success,1,7860.0,12,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 13:02:00,10.0.0.15,server2,success,1,1140.0,13,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 15:47:00,203.0.113.23,server2,failure,0,9900.0,15,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 16:08:00,203.0.113.47,server1,success,1,1260.0,16,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-01 20:15:00,203.0.113.28,server3,failure,0,14820.0,20,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 02:19:00,192.168.1.36,server3,success,1,21840.0,2,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 02:21:00,172.16.0.1,server1,success,1,120.0,2,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 04:12:00,203.0.113.44,server3,success,1,6660.0,4,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 06:31:00,192.168.1.41,server3,success,1,8340.0,6,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 07:29:00,192.168.1.5,server1,success,1,3480.0,7,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 09:16:00,172.16.0.4,server2,success,1,6420.0,9,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 10:26:00,203.0.113.20,server3,success,1,4200.0,10,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 13:45:00,203.0.113.36,server1,success,1,11940.0,13,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 15:07:00,192.168.1.23,server1,success,1,4920.0,15,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 19:24:00,172.16.0.3,server2,success,1,15420.0,19,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-02 19:56:00,192.168.1.33,server2,success,1,1920.0,19,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 00:34:00,172.16.0.45,server1,success,1,16680.0,0,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 03:08:00,10.0.0.11,server3,success,1,9240.0,3,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 03:32:00,10.0.0.20,server2,failure,0,1440.0,3,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 08:33:00,192.168.1.49,server3,failure,0,18060.0,8,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 09:20:00,172.16.0.13,server2,failure,0,2820.0,9,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 11:13:00,10.0.0.4,server2,success,1,6780.0,11,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 15:23:00,172.16.0.5,server1,success,1,15000.0,15,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 15:42:00,172.16.0.3,server3,success,1,1140.0,15,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 16:28:00,172.16.0.13,server3,success,1,2760.0,16,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-03 19:33:00,192.168.1.4,server3,success,1,11100.0,19,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 01:43:00,192.168.1.11,server2,success,1,22200.0,1,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 03:12:00,192.168.1.27,server3,success,1,5340.0,3,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 03:18:00,192.168.1.18,server3,success,1,360.0,3,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 10:43:00,172.16.0.10,server1,success,1,26700.0,10,1,固定频率多账号尝试,-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 11:19:00,203.0.113.14,server1,success,1,2160.0,11,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-04 20:25:00,203.0.113.35,server1,success,1,32760.0,20,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
user2,2023-01-05 00:12:00,203.0.113.19,server2,success,1,13620.0,0,1,"固定频率多账号尝试, 非正常源地址登录",-0.846486157479693,0.9152004238529362,-0.6043323273320375,1,1
